row,s,dis,displayName,jerseyNumber
77114,6.94,0.7,Mike Hull,45
77115,6.7,0.68,Mike Hull,45
77116,6.42,0.65,Mike Hull,45
77117,6.08,0.62,Mike Hull,45
77118,5.78,0.59,Mike Hull,45
77119,5.55,0.57,Mike Hull,45
77120,0.05,0.01,Leonte Carroo,88
77121,0.05,0.01,Leonte Carroo,88
77122,0.06,0.01,Leonte Carroo,88
77123,0.05,0.01,Leonte Carroo,88
77124,0.05,0.01,Leonte Carroo,88
77125,0.06,0.01,Leonte Carroo,88
77126,0.1,0.04,Leonte Carroo,88
77127,0.12,0.03,Leonte Carroo,88
77128,0.11,0.01,Leonte Carroo,88
77129,0.08,0.01,Leonte Carroo,88
77130,0.06,0.01,Leonte Carroo,88
77131,0.05,0.02,Leonte Carroo,88
77132,0.06,0.03,Leonte Carroo,88
77133,0.12,0.03,Leonte Carroo,88
77134,0.29,0.04,Leonte Carroo,88
77135,0.62,0.07,Leonte Carroo,88
77136,0.94,0.09,Leonte Carroo,88
77137,1.42,0.15,Leonte Carroo,88
77138,2,0.21,Leonte Carroo,88
77139,2.57,0.27,Leonte Carroo,88
77140,2.96,0.28,Leonte Carroo,88
77141,3.31,0.32,Leonte Carroo,88
77142,3.44,0.32,Leonte Carroo,88
77143,3.54,0.35,Leonte Carroo,88
77144,3.55,0.35,Leonte Carroo,88
77145,3.55,0.36,Leonte Carroo,88
77146,3.49,0.35,Leonte Carroo,88
77147,3.46,0.35,Leonte Carroo,88
77148,3.32,0.34,Leonte Carroo,88
77149,3.18,0.33,Leonte Carroo,88
77150,3.12,0.32,Leonte Carroo,88
77151,3.01,0.31,Leonte Carroo,88
77152,2.92,0.3,Leonte Carroo,88
77153,2.89,0.29,Leonte Carroo,88
77154,2.87,0.29,Leonte Carroo,88
77155,2.86,0.29,Leonte Carroo,88
77156,2.84,0.28,Leonte Carroo,88
77157,2.69,0.27,Leonte Carroo,88
77158,2.68,0.27,Leonte Carroo,88
77159,2.61,0.26,Leonte Carroo,88
77160,2.53,0.26,Leonte Carroo,88
77161,2.48,0.25,Leonte Carroo,88
77162,2.52,0.25,Leonte Carroo,88
77163,2.57,0.25,Leonte Carroo,88
77164,2.67,0.26,Leonte Carroo,88
77165,2.93,0.28,Leonte Carroo,88
77166,3.19,0.31,Leonte Carroo,88
77167,3.42,0.33,Leonte Carroo,88
77168,3.66,0.36,Leonte Carroo,88
77169,3.8,0.37,Leonte Carroo,88
77170,3.91,0.38,Leonte Carroo,88
77171,4.01,0.4,Leonte Carroo,88
77172,4.05,0.4,Leonte Carroo,88
77173,4.08,0.4,Leonte Carroo,88
77174,4.15,0.41,Leonte Carroo,88
77175,4.22,0.42,Leonte Carroo,88
77176,4.34,0.43,Leonte Carroo,88
77177,4.49,0.45,Leonte Carroo,88
77178,4.65,0.46,Leonte Carroo,88
77179,4.82,0.48,Leonte Carroo,88
77180,4.93,0.49,Leonte Carroo,88
77181,5.01,0.5,Leonte Carroo,88
77182,5.17,0.52,Leonte Carroo,88
77183,5.28,0.53,Leonte Carroo,88
77184,5.32,0.53,Leonte Carroo,88
77185,5.44,0.55,Leonte Carroo,88
77186,5.53,0.55,Leonte Carroo,88
77187,5.59,0.56,Leonte Carroo,88
77188,5.66,0.57,Leonte Carroo,88
77189,5.74,0.58,Leonte Carroo,88
77190,5.85,0.59,Leonte Carroo,88
77191,5.89,0.59,Leonte Carroo,88
77192,5.88,0.59,Leonte Carroo,88
77193,5.86,0.59,Leonte Carroo,88
77194,5.86,0.59,Leonte Carroo,88
77195,5.82,0.59,Leonte Carroo,88
77196,5.81,0.59,Leonte Carroo,88
77197,5.77,0.58,Leonte Carroo,88
77198,5.69,0.58,Leonte Carroo,88
77199,5.56,0.56,Leonte Carroo,88
77200,5.46,0.55,Leonte Carroo,88
77201,5.35,0.54,Leonte Carroo,88
77202,5.2,0.53,Leonte Carroo,88
77203,5.02,0.51,Leonte Carroo,88
77204,4.85,0.49,Leonte Carroo,88
77205,0.03,0.02,Reid Ferguson,69
77206,0.03,0.02,Reid Ferguson,69
77207,0.03,0.03,Reid Ferguson,69
77208,0.03,0.01,Reid Ferguson,69
77209,0.03,0.01,Reid Ferguson,69
77210,0.03,0,Reid Ferguson,69
77211,0.02,0.02,Reid Ferguson,69
77212,0.02,0.01,Reid Ferguson,69
77213,0.02,0.01,Reid Ferguson,69
77214,0.02,0,Reid Ferguson,69
77215,0.01,0.01,Reid Ferguson,69
77216,0.04,0.01,Reid Ferguson,69
77217,0.1,0.02,Reid Ferguson,69
77218,0.21,0.04,Reid Ferguson,69
77219,0.39,0.07,Reid Ferguson,69
77220,0.69,0.12,Reid Ferguson,69
77221,1.03,0.17,Reid Ferguson,69
77222,1.4,0.21,Reid Ferguson,69
77223,1.68,0.23,Reid Ferguson,69
77224,2.01,0.28,Reid Ferguson,69
77225,2.22,0.27,Reid Ferguson,69
77226,2.38,0.27,Reid Ferguson,69
77227,2.57,0.3,Reid Ferguson,69
77228,2.73,0.31,Reid Ferguson,69
77229,2.95,0.34,Reid Ferguson,69
77230,3.13,0.35,Reid Ferguson,69
77231,3.3,0.36,Reid Ferguson,69
77232,3.43,0.37,Reid Ferguson,69
77233,3.59,0.39,Reid Ferguson,69
77234,3.68,0.37,Reid Ferguson,69
77235,3.68,0.38,Reid Ferguson,69
77236,3.67,0.37,Reid Ferguson,69
77237,3.6,0.35,Reid Ferguson,69
77238,3.42,0.31,Reid Ferguson,69
77239,3.15,0.26,Reid Ferguson,69
77240,2.8,0.21,Reid Ferguson,69
77241,2.46,0.18,Reid Ferguson,69
77242,2.07,0.13,Reid Ferguson,69
77243,1.61,0.07,Reid Ferguson,69
77244,1.18,0.04,Reid Ferguson,69
77245,0.82,0.02,Reid Ferguson,69
77246,0.48,0.03,Reid Ferguson,69
77247,0.23,0.04,Reid Ferguson,69
77248,0.15,0.05,Reid Ferguson,69
77249,0.29,0.07,Reid Ferguson,69
77250,0.45,0.08,Reid Ferguson,69
77251,0.68,0.11,Reid Ferguson,69
77252,0.91,0.13,Reid Ferguson,69
77253,1.12,0.15,Reid Ferguson,69
77254,1.31,0.17,Reid Ferguson,69
77255,1.55,0.2,Reid Ferguson,69
77256,1.77,0.22,Reid Ferguson,69
77257,2.06,0.26,Reid Ferguson,69
77258,2.32,0.28,Reid Ferguson,69
77259,2.55,0.3,Reid Ferguson,69
77260,2.78,0.32,Reid Ferguson,69
77261,3.03,0.36,Reid Ferguson,69
77262,3.31,0.39,Reid Ferguson,69
77263,3.55,0.41,Reid Ferguson,69
77264,3.8,0.43,Reid Ferguson,69
77265,4.05,0.46,Reid Ferguson,69
77266,4.35,0.5,Reid Ferguson,69
77267,4.57,0.5,Reid Ferguson,69
77268,4.75,0.51,Reid Ferguson,69
77269,4.98,0.55,Reid Ferguson,69
77270,5.19,0.56,Reid Ferguson,69
77271,5.44,0.59,Reid Ferguson,69
77272,5.59,0.59,Reid Ferguson,69
77273,5.8,0.62,Reid Ferguson,69
77274,5.98,0.63,Reid Ferguson,69
77275,6.08,0.62,Reid Ferguson,69
77276,6.23,0.66,Reid Ferguson,69
77277,6.39,0.67,Reid Ferguson,69
77278,6.44,0.65,Reid Ferguson,69
77279,6.46,0.65,Reid Ferguson,69
77280,6.56,0.69,Reid Ferguson,69
77281,6.55,0.66,Reid Ferguson,69
77282,6.47,0.64,Reid Ferguson,69
77283,6.43,0.65,Reid Ferguson,69
77284,6.41,0.65,Reid Ferguson,69
77285,6.36,0.62,Reid Ferguson,69
77286,6.29,0.61,Reid Ferguson,69
77287,6.27,0.62,Reid Ferguson,69
77288,6.31,0.63,Reid Ferguson,69
77289,6.27,0.61,Reid Ferguson,69
77290,0,0,Lafayette Pitts,30
77291,0,0,Lafayette Pitts,30
77292,0,0,Lafayette Pitts,30
77293,0,0,Lafayette Pitts,30
77294,0,0,Lafayette Pitts,30
77295,0,0,Lafayette Pitts,30
77296,0,0,Lafayette Pitts,30
77297,0,0,Lafayette Pitts,30
77298,0,0,Lafayette Pitts,30
77299,0,0,Lafayette Pitts,30
77300,0,0,Lafayette Pitts,30
77301,0,0,Lafayette Pitts,30
77302,0,0,Lafayette Pitts,30
77303,0.01,0.01,Lafayette Pitts,30
77304,0.13,0.01,Lafayette Pitts,30
77305,0.38,0.03,Lafayette Pitts,30
77306,0.81,0.08,Lafayette Pitts,30
77307,1.29,0.12,Lafayette Pitts,30
77308,1.8,0.17,Lafayette Pitts,30
77309,2.34,0.23,Lafayette Pitts,30
77310,2.93,0.29,Lafayette Pitts,30
77311,3.46,0.33,Lafayette Pitts,30
77312,3.95,0.38,Lafayette Pitts,30
77313,4.45,0.43,Lafayette Pitts,30
77314,4.87,0.47,Lafayette Pitts,30
77315,5.31,0.52,Lafayette Pitts,30
77316,5.67,0.55,Lafayette Pitts,30
77317,5.99,0.59,Lafayette Pitts,30
77318,6.29,0.62,Lafayette Pitts,30
77319,6.51,0.64,Lafayette Pitts,30
77320,6.79,0.67,Lafayette Pitts,30
77321,6.97,0.69,Lafayette Pitts,30
77322,7.08,0.71,Lafayette Pitts,30
77323,7.28,0.73,Lafayette Pitts,30
77324,7.42,0.75,Lafayette Pitts,30
77325,7.5,0.75,Lafayette Pitts,30
77326,7.64,0.77,Lafayette Pitts,30
77327,7.8,0.79,Lafayette Pitts,30
77328,7.94,0.8,Lafayette Pitts,30
77329,8.07,0.81,Lafayette Pitts,30
77330,8.24,0.83,Lafayette Pitts,30
77331,8.36,0.84,Lafayette Pitts,30
77332,8.49,0.85,Lafayette Pitts,30
77333,8.67,0.87,Lafayette Pitts,30
77334,8.79,0.88,Lafayette Pitts,30
77335,8.87,0.89,Lafayette Pitts,30
77336,8.9,0.89,Lafayette Pitts,30
77337,9.04,0.91,Lafayette Pitts,30
77338,9.03,0.91,Lafayette Pitts,30
77339,8.97,0.9,Lafayette Pitts,30
77340,8.9,0.9,Lafayette Pitts,30
77341,9.05,0.93,Lafayette Pitts,30
77342,9.03,0.91,Lafayette Pitts,30
77343,8.98,0.91,Lafayette Pitts,30
77344,9.02,0.91,Lafayette Pitts,30
77345,8.92,0.9,Lafayette Pitts,30
77346,8.85,0.89,Lafayette Pitts,30
77347,8.77,0.89,Lafayette Pitts,30
77348,8.68,0.87,Lafayette Pitts,30
77349,8.54,0.86,Lafayette Pitts,30
77350,8.39,0.85,Lafayette Pitts,30
77351,8.17,0.83,Lafayette Pitts,30
77352,7.92,0.81,Lafayette Pitts,30
77353,7.65,0.78,Lafayette Pitts,30
77354,7.32,0.75,Lafayette Pitts,30
77355,6.95,0.71,Lafayette Pitts,30
77356,6.58,0.68,Lafayette Pitts,30
77357,6.21,0.64,Lafayette Pitts,30
77358,5.92,0.61,Lafayette Pitts,30
77359,5.56,0.57,Lafayette Pitts,30
77360,5.31,0.54,Lafayette Pitts,30
77361,5.1,0.52,Lafayette Pitts,30
77362,4.95,0.51,Lafayette Pitts,30
77363,5.01,0.51,Lafayette Pitts,30
77364,5.09,0.51,Lafayette Pitts,30
77365,5.32,0.53,Lafayette Pitts,30
77366,5.44,0.54,Lafayette Pitts,30
77367,5.43,0.54,Lafayette Pitts,30
77368,5.37,0.54,Lafayette Pitts,30
77369,5.29,0.53,Lafayette Pitts,30
77370,5.08,0.51,Lafayette Pitts,30
77371,4.62,0.46,Lafayette Pitts,30
77372,4.12,0.41,Lafayette Pitts,30
77373,3.67,0.37,Lafayette Pitts,30
77374,3.28,0.34,Lafayette Pitts,30
77375,0.01,0,Maurice Smith,26
77376,0.01,0,Maurice Smith,26
77377,0.01,0,Maurice Smith,26
77378,0.01,0,Maurice Smith,26
77379,0.01,0,Maurice Smith,26
77380,0,0.01,Maurice Smith,26
77381,0,0,Maurice Smith,26
77382,0,0,Maurice Smith,26
77383,0,0,Maurice Smith,26
77384,0,0,Maurice Smith,26
77385,0,0,Maurice Smith,26
77386,0.02,0.01,Maurice Smith,26
77387,0.15,0.02,Maurice Smith,26
77388,0.3,0.03,Maurice Smith,26
77389,0.51,0.05,Maurice Smith,26
77390,1,0.11,Maurice Smith,26
77391,1.71,0.18,Maurice Smith,26
77392,2.16,0.2,Maurice Smith,26
77393,2.62,0.25,Maurice Smith,26
77394,3.01,0.29,Maurice Smith,26
77395,3.38,0.33,Maurice Smith,26
77396,3.68,0.35,Maurice Smith,26
77397,3.84,0.37,Maurice Smith,26
77398,4.13,0.41,Maurice Smith,26
77399,4.41,0.44,Maurice Smith,26
77400,4.46,0.44,Maurice Smith,26
77401,4.49,0.45,Maurice Smith,26
77402,4.43,0.44,Maurice Smith,26
77403,4.37,0.44,Maurice Smith,26
77404,4.2,0.42,Maurice Smith,26
77405,4.01,0.41,Maurice Smith,26
77406,3.73,0.38,Maurice Smith,26
77407,3.52,0.36,Maurice Smith,26
77408,3.05,0.29,Maurice Smith,26
77409,2.79,0.3,Maurice Smith,26
77410,2.53,0.26,Maurice Smith,26
77411,2.34,0.25,Maurice Smith,26
77412,2.12,0.22,Maurice Smith,26
77413,1.96,0.2,Maurice Smith,26
77414,1.81,0.19,Maurice Smith,26
77415,1.68,0.17,Maurice Smith,26
77416,1.56,0.16,Maurice Smith,26
77417,1.52,0.16,Maurice Smith,26
77418,1.4,0.15,Maurice Smith,26
77419,1.27,0.13,Maurice Smith,26
77420,1.15,0.12,Maurice Smith,26
77421,1.12,0.12,Maurice Smith,26
77422,1.12,0.12,Maurice Smith,26
77423,1.14,0.12,Maurice Smith,26
77424,1.14,0.11,Maurice Smith,26
77425,1.13,0.11,Maurice Smith,26
77426,1.09,0.11,Maurice Smith,26
77427,1.11,0.11,Maurice Smith,26
77428,1.18,0.11,Maurice Smith,26
77429,1.45,0.13,Maurice Smith,26
77430,1.7,0.16,Maurice Smith,26
77431,2.12,0.2,Maurice Smith,26
77432,2.52,0.24,Maurice Smith,26
77433,2.9,0.28,Maurice Smith,26
77434,3.26,0.31,Maurice Smith,26
77435,3.63,0.35,Maurice Smith,26
77436,4,0.39,Maurice Smith,26
77437,4.23,0.41,Maurice Smith,26
77438,4.52,0.44,Maurice Smith,26
77439,4.77,0.47,Maurice Smith,26
77440,4.93,0.49,Maurice Smith,26
77441,5.05,0.5,Maurice Smith,26
77442,5.19,0.52,Maurice Smith,26
77443,5.31,0.53,Maurice Smith,26
77444,5.42,0.54,Maurice Smith,26
77445,5.47,0.55,Maurice Smith,26
77446,5.6,0.57,Maurice Smith,26
77447,5.66,0.57,Maurice Smith,26
77448,5.69,0.57,Maurice Smith,26
77449,5.73,0.58,Maurice Smith,26
77450,5.74,0.58,Maurice Smith,26
77451,5.79,0.58,Maurice Smith,26
77452,5.75,0.58,Maurice Smith,26
77453,5.69,0.57,Maurice Smith,26
77454,5.62,0.57,Maurice Smith,26
77455,5.56,0.56,Maurice Smith,26
77456,5.48,0.55,Maurice Smith,26
77457,5.36,0.54,Maurice Smith,26
77458,5.22,0.53,Maurice Smith,26
77459,5.07,0.52,Maurice Smith,26
77460,0.01,0,Jason Croom,80
77461,0.01,0.02,Jason Croom,80
77462,0.01,0.01,Jason Croom,80
77463,0.01,0,Jason Croom,80
77464,0.01,0.01,Jason Croom,80
77465,0.01,0,Jason Croom,80
77466,0.01,0.01,Jason Croom,80
77467,0.01,0,Jason Croom,80
77468,0.01,0.01,Jason Croom,80
77469,0.01,0.01,Jason Croom,80
77470,0.01,0,Jason Croom,80
77471,0,0,Jason Croom,80
77472,0,0.01,Jason Croom,80
77473,0,0.01,Jason Croom,80
77474,0,0.01,Jason Croom,80
77475,0.01,0.03,Jason Croom,80
77476,0.1,0.01,Jason Croom,80
77477,0.3,0.02,Jason Croom,80
77478,0.53,0.04,Jason Croom,80
77479,0.79,0.07,Jason Croom,80
77480,1.09,0.11,Jason Croom,80
77481,1.25,0.11,Jason Croom,80
77482,1.52,0.16,Jason Croom,80
77483,1.63,0.15,Jason Croom,80
77484,1.72,0.17,Jason Croom,80
77485,1.72,0.17,Jason Croom,80
77486,1.63,0.16,Jason Croom,80
77487,1.5,0.15,Jason Croom,80
77488,1.29,0.13,Jason Croom,80
77489,1.07,0.11,Jason Croom,80
77490,0.79,0.09,Jason Croom,80
77491,0.52,0.06,Jason Croom,80
77492,0.41,0.05,Jason Croom,80
77493,0.41,0.03,Jason Croom,80
77494,0.69,0.06,Jason Croom,80
77495,0.99,0.08,Jason Croom,80
77496,1.32,0.12,Jason Croom,80
77497,1.67,0.16,Jason Croom,80
77498,2.15,0.21,Jason Croom,80
77499,2.5,0.24,Jason Croom,80
77500,2.82,0.27,Jason Croom,80
77501,3.13,0.3,Jason Croom,80
77502,3.49,0.34,Jason Croom,80
77503,3.89,0.37,Jason Croom,80
77504,4.22,0.41,Jason Croom,80
77505,4.52,0.44,Jason Croom,80
77506,4.97,0.49,Jason Croom,80
77507,5.35,0.52,Jason Croom,80
77508,5.74,0.56,Jason Croom,80
77509,6.07,0.6,Jason Croom,80
77510,6.42,0.63,Jason Croom,80
77511,6.72,0.66,Jason Croom,80
77512,6.99,0.69,Jason Croom,80
77513,7.32,0.72,Jason Croom,80
77514,7.48,0.74,Jason Croom,80
77515,7.57,0.75,Jason Croom,80
77516,7.66,0.77,Jason Croom,80
77517,7.78,0.79,Jason Croom,80
77518,7.88,0.8,Jason Croom,80
77519,7.94,0.81,Jason Croom,80
77520,7.95,0.8,Jason Croom,80
77521,7.99,0.81,Jason Croom,80
77522,8.01,0.81,Jason Croom,80
77523,7.95,0.8,Jason Croom,80
77524,8.05,0.8,Jason Croom,80
77525,8.01,0.8,Jason Croom,80
77526,7.92,0.8,Jason Croom,80
77527,7.81,0.79,Jason Croom,80
77528,7.68,0.78,Jason Croom,80
77529,7.51,0.76,Jason Croom,80
77530,7.26,0.74,Jason Croom,80
77531,7.05,0.72,Jason Croom,80
77532,6.82,0.7,Jason Croom,80
77533,6.55,0.67,Jason Croom,80
77534,6.3,0.64,Jason Croom,80
77535,6.13,0.62,Jason Croom,80
77536,6.01,0.61,Jason Croom,80
77537,5.95,0.6,Jason Croom,80
77538,5.95,0.6,Jason Croom,80
77539,5.99,0.6,Jason Croom,80
77540,5.96,0.6,Jason Croom,80
77541,5.96,0.6,Jason Croom,80
77542,5.86,0.59,Jason Croom,80
77543,5.8,0.59,Jason Croom,80
77544,5.67,0.57,Jason Croom,80
77545,0,0,Siran Neal,29
77546,0,0,Siran Neal,29
77547,0,0,Siran Neal,29
77548,0,0,Siran Neal,29
77549,0,0,Siran Neal,29
77550,0,0,Siran Neal,29
77551,0,0,Siran Neal,29
77552,0,0,Siran Neal,29
77553,0,0,Siran Neal,29
77554,0,0,Siran Neal,29
77555,0,0,Siran Neal,29
77556,0,0,Siran Neal,29
77557,0,0,Siran Neal,29
77558,0,0,Siran Neal,29
77559,0,0.01,Siran Neal,29
77560,0.02,0.01,Siran Neal,29
77561,0.18,0.01,Siran Neal,29
77562,0.55,0.05,Siran Neal,29
77563,1.15,0.1,Siran Neal,29
77564,1.72,0.15,Siran Neal,29
77565,2.38,0.23,Siran Neal,29
77566,2.93,0.28,Siran Neal,29
77567,3.44,0.33,Siran Neal,29
77568,3.85,0.37,Siran Neal,29
77569,4.25,0.41,Siran Neal,29
77570,4.57,0.44,Siran Neal,29
77571,4.83,0.47,Siran Neal,29
77572,5.15,0.5,Siran Neal,29
77573,5.45,0.54,Siran Neal,29
77574,5.71,0.56,Siran Neal,29
77575,6.14,0.61,Siran Neal,29
77576,6.38,0.63,Siran Neal,29
77577,6.55,0.65,Siran Neal,29
77578,6.67,0.67,Siran Neal,29
77579,6.93,0.7,Siran Neal,29
77580,7.09,0.71,Siran Neal,29
77581,7.28,0.73,Siran Neal,29
77582,7.45,0.75,Siran Neal,29
77583,7.7,0.78,Siran Neal,29
77584,7.84,0.78,Siran Neal,29
77585,8.04,0.8,Siran Neal,29
77586,8.15,0.81,Siran Neal,29
77587,8.25,0.83,Siran Neal,29
77588,8.4,0.85,Siran Neal,29
77589,8.5,0.85,Siran Neal,29
77590,8.55,0.86,Siran Neal,29
77591,8.64,0.87,Siran Neal,29
77592,8.68,0.88,Siran Neal,29
77593,8.67,0.87,Siran Neal,29
77594,8.67,0.88,Siran Neal,29
77595,8.67,0.88,Siran Neal,29
77596,8.67,0.88,Siran Neal,29
77597,8.7,0.89,Siran Neal,29
77598,8.59,0.87,Siran Neal,29
77599,8.47,0.86,Siran Neal,29
77600,8.37,0.85,Siran Neal,29
77601,8.29,0.84,Siran Neal,29
77602,8.15,0.83,Siran Neal,29
77603,8.02,0.81,Siran Neal,29
77604,7.88,0.8,Siran Neal,29
77605,7.78,0.79,Siran Neal,29
77606,7.7,0.78,Siran Neal,29
77607,7.58,0.77,Siran Neal,29
77608,7.4,0.74,Siran Neal,29
77609,7.3,0.74,Siran Neal,29
77610,7.13,0.72,Siran Neal,29
77611,6.99,0.71,Siran Neal,29
77612,6.72,0.68,Siran Neal,29
77613,6.42,0.65,Siran Neal,29
77614,6.14,0.63,Siran Neal,29
77615,5.9,0.6,Siran Neal,29
77616,5.5,0.55,Siran Neal,29
77617,5.22,0.52,Siran Neal,29
77618,5.05,0.51,Siran Neal,29
77619,4.79,0.48,Siran Neal,29
77620,4.53,0.46,Siran Neal,29
77621,4.34,0.44,Siran Neal,29
77622,4.03,0.41,Siran Neal,29
77623,3.77,0.39,Siran Neal,29
77624,3.49,0.36,Siran Neal,29
77625,3.22,0.34,Siran Neal,29
77626,2.98,0.31,Siran Neal,29
77627,2.73,0.28,Siran Neal,29
77628,2.54,0.27,Siran Neal,29
77629,2.45,0.26,Siran Neal,29
77630,0,0,Cornell Armstrong,31
77631,0,0,Cornell Armstrong,31
77632,0,0,Cornell Armstrong,31
77633,0,0,Cornell Armstrong,31
77634,0,0,Cornell Armstrong,31
77635,0,0,Cornell Armstrong,31
77636,0,0,Cornell Armstrong,31
77637,0,0,Cornell Armstrong,31
77638,0,0,Cornell Armstrong,31
77639,0,0,Cornell Armstrong,31
77640,0,0,Cornell Armstrong,31
77641,0,0,Cornell Armstrong,31
77642,0,0,Cornell Armstrong,31
77643,0,0,Cornell Armstrong,31
77644,0,0.01,Cornell Armstrong,31
77645,0.01,0.01,Cornell Armstrong,31
77646,0.11,0.01,Cornell Armstrong,31
77647,0.34,0.03,Cornell Armstrong,31
77648,0.71,0.06,Cornell Armstrong,31
77649,1.16,0.11,Cornell Armstrong,31
77650,1.55,0.15,Cornell Armstrong,31
77651,2.02,0.21,Cornell Armstrong,31
77652,2.43,0.24,Cornell Armstrong,31
77653,2.85,0.3,Cornell Armstrong,31
77654,3.22,0.32,Cornell Armstrong,31
77655,3.65,0.37,Cornell Armstrong,31
77656,4.02,0.4,Cornell Armstrong,31
77657,4.46,0.43,Cornell Armstrong,31
77658,4.89,0.47,Cornell Armstrong,31
77659,5.4,0.52,Cornell Armstrong,31
77660,5.77,0.56,Cornell Armstrong,31
77661,6.07,0.6,Cornell Armstrong,31
77662,6.35,0.63,Cornell Armstrong,31
77663,6.65,0.67,Cornell Armstrong,31
77664,6.8,0.68,Cornell Armstrong,31
77665,7.07,0.71,Cornell Armstrong,31
77666,7.36,0.74,Cornell Armstrong,31
77667,7.51,0.75,Cornell Armstrong,31
77668,7.65,0.77,Cornell Armstrong,31
77669,7.83,0.79,Cornell Armstrong,31
77670,8.08,0.81,Cornell Armstrong,31
77671,8.17,0.82,Cornell Armstrong,31
77672,8.17,0.82,Cornell Armstrong,31
77673,8.19,0.83,Cornell Armstrong,31
77674,8.28,0.84,Cornell Armstrong,31
77675,8.34,0.85,Cornell Armstrong,31
77676,8.35,0.85,Cornell Armstrong,31
77677,8.39,0.85,Cornell Armstrong,31
77678,8.46,0.86,Cornell Armstrong,31
77679,8.42,0.85,Cornell Armstrong,31
77680,8.49,0.87,Cornell Armstrong,31
77681,8.56,0.87,Cornell Armstrong,31
77682,8.62,0.88,Cornell Armstrong,31
77683,8.53,0.86,Cornell Armstrong,31
77684,8.53,0.87,Cornell Armstrong,31
77685,8.49,0.86,Cornell Armstrong,31
77686,8.37,0.84,Cornell Armstrong,31
77687,8.2,0.83,Cornell Armstrong,31
77688,8.08,0.82,Cornell Armstrong,31
77689,7.91,0.8,Cornell Armstrong,31
77690,7.68,0.78,Cornell Armstrong,31
77691,7.43,0.75,Cornell Armstrong,31
77692,7.18,0.73,Cornell Armstrong,31
77693,6.94,0.71,Cornell Armstrong,31
77694,6.67,0.68,Cornell Armstrong,31
77695,6.4,0.65,Cornell Armstrong,31
77696,6.19,0.64,Cornell Armstrong,31
77697,5.91,0.6,Cornell Armstrong,31
77698,5.61,0.57,Cornell Armstrong,31
77699,5.34,0.55,Cornell Armstrong,31
77700,5.08,0.52,Cornell Armstrong,31
77701,4.72,0.49,Cornell Armstrong,31
77702,4.38,0.45,Cornell Armstrong,31
77703,3.98,0.41,Cornell Armstrong,31
77704,3.61,0.38,Cornell Armstrong,31
77705,3.33,0.35,Cornell Armstrong,31
77706,3.09,0.32,Cornell Armstrong,31
77707,2.84,0.29,Cornell Armstrong,31
77708,2.68,0.27,Cornell Armstrong,31
77709,2.61,0.26,Cornell Armstrong,31
77710,2.6,0.26,Cornell Armstrong,31
77711,2.63,0.26,Cornell Armstrong,31
77712,2.7,0.27,Cornell Armstrong,31
77713,2.75,0.27,Cornell Armstrong,31
77714,2.77,0.27,Cornell Armstrong,31
77715,0.08,0.02,Jalen Davis,36
77716,0.07,0.01,Jalen Davis,36
77717,0.07,0.01,Jalen Davis,36
77718,0.07,0.01,Jalen Davis,36
77719,0.07,0.01,Jalen Davis,36
77720,0.06,0.01,Jalen Davis,36
77721,0.05,0.01,Jalen Davis,36
77722,0.04,0.01,Jalen Davis,36
77723,0.04,0,Jalen Davis,36
77724,0.03,0.01,Jalen Davis,36
77725,0.02,0.01,Jalen Davis,36
77726,0.02,0.01,Jalen Davis,36
77727,0.02,0.01,Jalen Davis,36
77728,0.09,0.03,Jalen Davis,36
77729,0.32,0.03,Jalen Davis,36
77730,0.65,0.05,Jalen Davis,36
77731,1.05,0.1,Jalen Davis,36
77732,1.83,0.2,Jalen Davis,36
77733,2.55,0.26,Jalen Davis,36
77734,3.22,0.32,Jalen Davis,36
77735,3.85,0.38,Jalen Davis,36
77736,4.35,0.42,Jalen Davis,36
77737,4.86,0.47,Jalen Davis,36
77738,5.38,0.53,Jalen Davis,36
77739,5.73,0.56,Jalen Davis,36
77740,6.07,0.6,Jalen Davis,36
77741,6.37,0.63,Jalen Davis,36
77742,6.54,0.65,Jalen Davis,36
77743,6.64,0.66,Jalen Davis,36
77744,6.71,0.67,Jalen Davis,36
77745,6.81,0.69,Jalen Davis,36
77746,6.79,0.68,Jalen Davis,36
77747,6.7,0.67,Jalen Davis,36
77748,6.52,0.66,Jalen Davis,36
77749,6.36,0.64,Jalen Davis,36
77750,6.37,0.65,Jalen Davis,36
77751,6.26,0.63,Jalen Davis,36
77752,6.17,0.62,Jalen Davis,36
77753,6.05,0.61,Jalen Davis,36
77754,6.05,0.61,Jalen Davis,36
77755,5.93,0.6,Jalen Davis,36
77756,5.78,0.58,Jalen Davis,36
77757,5.6,0.57,Jalen Davis,36
77758,5.43,0.55,Jalen Davis,36
77759,5.26,0.54,Jalen Davis,36
77760,4.95,0.5,Jalen Davis,36
77761,4.71,0.48,Jalen Davis,36
77762,4.63,0.48,Jalen Davis,36
77763,4.49,0.46,Jalen Davis,36
77764,4.39,0.45,Jalen Davis,36
77765,4.25,0.43,Jalen Davis,36
77766,4.18,0.42,Jalen Davis,36
77767,4.16,0.42,Jalen Davis,36
77768,4.14,0.41,Jalen Davis,36
77769,4.06,0.41,Jalen Davis,36
77770,4.05,0.4,Jalen Davis,36
77771,4.06,0.4,Jalen Davis,36
77772,4.11,0.41,Jalen Davis,36
77773,4.2,0.42,Jalen Davis,36
